path	sentence
./data/wav_split_gold/350.wav	Tăryemh sirŋa nyerănda nyana yah oyh ninya ŋobh syurămbăda. 
./data/wav_split_gold/1366.wav	"abtqyaayuda piliq widărăŋaah,"
./data/wav_split_gold/524.wav	tad nyernyah solotǣriid nyenǣcʹh ilyebta ni taraq.
./data/wav_split_gold/1319.wav	 tănya ŋădʹbăta ăryoy myuykocyǎda tamӣnda malyē anih lukqyaq mǣnda paandh tidǣnda paăndh tah măntǣyq.
./data/wav_split_gold/1175.wav	syudbyaqyaqda soo myata nyoh sin tǣwotăŋo tădăw nyambor.
./data/wav_split_gold/1457.wav	"ŋămgǣh timiqmaq mălye,"
./data/wav_split_gold/1399.wav	maqniwq wari myakna maqniwq Wǣǣlya wǣsăko iriwaq tănyǎsyǎti.
./data/wav_split_gold/978.wav	"nyero yaah lăŋgana,"
./data/wav_split_gold/487.wav	"tăryemh man-in, păriq nyudoh yǎŋgoda. "
./data/wav_split_gold/113.wav	"Nu, mănyaq ăbărŋawaq tiki timh. "
./data/wav_split_gold/858.wav	«Ŋamgǣh yeqǣ̌mnya tyedah Muŋgoq pyay abidmh mănʹ tyedah ŋǣdăkǣdmh tyedanani?» 
./data/wav_split_gold/410.wav	ŋobtiki nyenǣy tuda ŋǣwi myata.
./data/wav_split_gold/338.wav	"Ti tikāna mărah ninya tikāna,"
./data/wav_split_gold/795.wav	"Myath tyuŋgu piina so,"
./data/wav_split_gold/1522.wav	"Sǣwni ŋădimyaq maqniwq syadnyah ŋamdiwah ăncyerq ŋa,"
./data/wav_split_gold/615.wav	taminănda tiki tunda ǣwanh aŋgu».
./data/wav_split_gold/1648.wav	 Tokcyaabi udq tawnyan sirah myaqni ңuq. 
./data/wav_split_gold/863.wav	Muŋgoq pyay abir ŋanih ŋǣwadi.
./data/wav_split_gold/904.wav	"«akǣh,"
./data/wav_split_gold/559.wav	Yalyah paryeŋoda maqniwq:
./data/wav_split_gold/1431.wav	«ănmi yarkqmadand maqniwq niwǣr ŋǣbqnand yarkq yendh siqmi anăŋgusʹ».
./data/wav_split_gold/941.wav	Muŋgoq pyay ăbi maqniwq:
./data/wav_split_gold/1363.wav	ŋămdanda pyelyamh.
./data/wav_split_gold/1605.wav	"	aaa."
./data/wav_split_gold/1730.wav	 obcokoq. 
./data/wav_split_gold/1382.wav	nyabi piyawnanda.
./data/wav_split_gold/1295.wav	maqniwq ŋămcaănda tyebbata ti ān».
./data/wav_split_gold/829.wav	ǣyyaq maqniwh puucya maqniwq tyedah nyuml ŋămgǣ ŋǣŋgu? 
./data/wav_split_gold/256.wav	"Tikid tyuquqnyana ǣqniqimh, "
./data/wav_split_gold/561.wav	"Ti, maqniwq: "
./data/wav_split_gold/469.wav	Yaah nyaqăwh nyana ānaq āyaq syerti' yǎŋgu maqniwq.
./data/wav_split_gold/1722.wav	 Tiki ǣǣh tu anyana aya? 
./data/wav_split_gold/69.wav	"Tikād (tikaăd) tikariina pǣwsyumnyana saltqninyu"" tikiq,"
./data/wav_split_gold/1038.wav	«Yedmih maqniwq mănʹ tyedăŋguw» 
./data/wav_split_gold/1693.wav	 Yaydamyeǣyq pukdamyeǣyq ңariq todoowq myerq myeryeqңayoow sibyalyaңgǣǣy marh oboow nyerdandoow lyeǣbtǣyeǣyq . 
./data/wav_split_gold/627.wav	tikaăna ti sӣŋgăw wuni tănyah.
./data/wav_split_gold/1240.wav	«Ti ŋămgǣ adkǣdiq ŋămgǣq? 
./data/wav_split_gold/60.wav	"ibya ānda?"" "
./data/wav_split_gold/707.wav	"Nidya ŋodh saălh, "
./data/wav_split_gold/107.wav	"Takădanda lusa ti ŋǣqniwaq,"
./data/wav_split_gold/541.wav	Ŋanih ŋamgǣh yeqǣ̄mnya tikaăd ŋanih tunh ărwanakǣǣh? 
./data/wav_split_gold/527.wav	 manʹ sudyewǣmi.
./data/wav_split_gold/1191.wav	Maqniwq yeǣranadaryewq laănăkurcʹ: 
./data/wav_split_gold/902.wav	Nidya ŋawh.
./data/wav_split_gold/1072.wav	Yeddih susa.
./data/wav_split_gold/285.wav	"tyedah mǣda, alʹmyerada tyuku ǣtah tyanyakuna ŋa "
./data/wav_split_gold/750.wav	"Maqniwq: «akǣh,"
./data/wav_split_gold/758.wav	"Tiki lăbtǣyh myunya silpăwiq muŋgonaq malh tikăana ŋaq,"
./data/wav_split_gold/1586.wav	Tyedah nyeңǣ nyeңǣ abta… 
./data/wav_split_gold/1498.wav	ărămh nisʹ mǣsǣ̄q Nyoyq măqrădyaŋgh nye nyumh tiki nyemh mǣq.
./data/wav_split_gold/1279.wav	"Maqniwq: «Mănʹ tyedah adā niw pirăth,"
./data/wav_split_gold/608.wav	mănʹ tăryemh syertawǣmi».
./data/wav_split_gold/856.wav	«Ti ŋǣqniwh ŋămgǣ sidyambonih ŋǣdăkǣnih?» 
./data/wav_split_gold/1749.wav	  A tiiyuda sidya. 
./data/wav_split_gold/1538.wav	"tiki Noy mărădyaŋgand nye,"
./data/wav_split_gold/1674.wav	anoto lǣǣna marabtyodadmh kaawǣy. 
./data/wav_split_gold/641.wav	unăndh solotǣy minărtaănda tǣwqniqimh.
./data/wav_split_gold/563.wav	maqniwq –
./data/wav_split_gold/1474.wav	" ti tiki sadă niklisyeq anih,"
./data/wav_split_gold/687.wav	tǣ tuyesăkomda nyǎqmaq ŋanih nyermya toǒnda ăya.
./data/wav_split_gold/1657.wav	 [Nyeracbortʃiwo]
./data/wav_split_gold/200.wav	"Tadkad ti ta yambuwa mǣ""ma""adana"" tyew' pir ŋǣbtaw' tiki, "
./data/wav_split_gold/20.wav	Tăd tikaăd natʃalʹniy klass' pud
./data/wav_split_gold/115.wav	"Ti myuyda pilikawanda ămgǣǣwaăna (ŋămgǣǣwaăna), ti, "
./data/wav_split_gold/1157.wav	ŋămgǣh pirkăna nisyarnyewononda yudǣqyaqawamda:
./data/wav_split_gold/479.wav	tikiq păriqyaq mănʹ tăryemh syertawini.
./data/wav_split_gold/358.wav	syudǣnda poŋgăna padda tiki piidămda soyaba lăbtorta ŋǣwi.
./data/wav_split_gold/1416.wav	"tiki ălcoqlǣmh tăd modā anih tyeǣ asăwanda ănh tiki mǣnh, "
./data/wav_split_gold/1125.wav	pidăr păŋgălmǣǣnand siqmi manondanăwa».
./data/wav_split_gold/1694.wav	Myatryewǣǣyq myatryewǣǣyq! 
./data/wav_split_gold/855.wav	adăkoyeda maqniwq:
./data/wav_split_gold/472.wav	"Taryemh nibqnandih ŋǣŋguq nyaandih man-in,"
./data/wav_split_gold/380.wav	«Niw ǣtăŋguq» 
./data/wav_split_gold/1316.wav	«Ŋămcaăndā tyebbăt aŋgăna niŋaq tikar ŋanih nisyerŋa».
./data/wav_split_gold/1427.wav	"ŋanih ŋărilibtyeda, "
./data/wav_split_gold/1163.wav	"nyambor tăsiy yanda ŋǣsomăna wǣrdawǣda, "
./data/wav_split_gold/1018.wav	"taykuy mi,"
./data/wav_split_gold/1297.wav	"siqiw ărămh aye anih,"
./data/wav_split_gold/881.wav	"Tiki puucyakoyer sawămda syera,"
./data/wav_split_gold/103.wav	Yedǣy yanh yamdǣynaq. 
./data/wav_split_gold/1591.wav	Tikadanda tandayarka wǣh ǣqmyaqarkaawaad ңanih syor ңod ңanih wuni arwaq yath. 
./data/wav_split_gold/1661.wav	 kogda wyesnoy prilyetayut w tundru.
./data/wav_split_gold/1499.wav	Tiki nyemh mǣqmaqadăndoh syanrindoh unh ilyenakiq anih?
./data/wav_split_gold/1658.wav	" Cnatʃit, ulyetaytye bistryeye, a to puli lyetyat wam nawstryetʃu."
./data/wav_split_gold/942.wav	"«Mănʹ tyedah ma siddaq mănǣkarcyadmh,"
./data/wav_split_gold/599.wav	"tiki yaănd aŋgun, "
./data/wav_split_gold/1432.wav	"Maqniwq: «Măncyaw ăyadmh,"
./data/wav_split_gold/72.wav	"Ti myadoqmăna yadǣrŋa, "
./data/wav_split_gold/1347.wav	Tuh yash putko. 
./data/wav_split_gold/677.wav	Ŋanir manda:
./data/wav_split_gold/166.wav	Ti wǣsăkoda ŋăni' taykuy Dudinka' 
./data/wav_split_gold/842.wav	"Taŋar, taŋok nyenǣciyeq yab."
./data/wav_split_gold/769.wav	"«Nyudya ăbi yekar ănyamna ayā,"
./data/wav_split_gold/975.wav	ŋămgǣdanda ăbărpăwnidā.
./data/wav_split_gold/248.wav	iiwaana tiki tiki mi abcya' lyekar 
./data/wav_split_gold/1666.wav	 Kak ʒye ǣto biloto?
./data/wav_split_gold/167.wav	wyetstanciya' nyaad ŋǣdasʹ. 
./data/wav_split_gold/101.wav	ŋobh tǣqyaq awi.
./data/wav_split_gold/1512.wav	"Tiki asăwar tiki nyemh pǣŋăda,"
./data/wav_split_gold/1451.wav	"Tădaw nyabănda, "
./data/wav_split_gold/1129.wav	Tăd maqniwq:
./data/wav_split_gold/1409.wav	"nyenǣciyeq poŋgăna maqniwq, "
./data/wav_split_gold/665.wav	salăba ŋulih ănimya. 
./data/wav_split_gold/314.wav	] Pyelyadkah ŋilʹnyakuna (N/PK)? 
./data/wav_split_gold/294.wav	"Tiq alʹmyerq taki manyaq, "
./data/wav_split_gold/1074.wav	adami ŋătyena».
./data/wav_split_gold/548.wav	ăbtyuma nyun da si nyancinh ŋămyanda malmh mǣŋguda ŋani punyakuh mǣŋguda tiki ŋacyeki a.
./data/wav_split_gold/752.wav	Maqniwq: 
./data/wav_split_gold/357.wav	"Yah ŋilh sǣywi ŋanih,"
./data/wav_split_gold/554.wav	"tăryemh mandānăwa,"
./data/wav_split_gold/295.wav	manyaq tiqnaq aqmaaw taki mi taki Noskoh nyaŋi ǣwarkaana ŋaq.
./data/wav_split_gold/564.wav	" mi, ŋani nyesʹ,"
./data/wav_split_gold/454.wav	"palciyodih, ŋanciyodih tikanh ămdă̌pidih,"
./data/wav_split_gold/781.wav	ŋămgǣ towna. 
./data/wav_split_gold/510.wav	maănda nyanā padda tănya. 
./data/wav_split_gold/636.wav	«Ŋuliq ŋoka ŋăcyekimh adadmh maqniwh nyusipoyh»
./data/wav_split_gold/5.wav	"maciŋamaciŋa (măncăraŋa măncăraŋa), "
./data/wav_split_gold/174.wav	"tiki ubt... samolyetăr amb""na"" tyuku posyelkăăd ubtiiri malye asawayu"" tʃasăna turŋa. "
./data/wav_split_gold/702.wav	Yedkocyǎmda tuyesăkomda sih nih ŋabtada. 
./data/wav_split_gold/797.wav	uh ŋulih pǣdǣy tiki puucyakoi.
./data/wav_split_gold/254.wav	tamalyaŋgi mancara nyaqmiqni 
./data/wav_split_gold/1282.wav	tyedah maqniwq adăŋguqniqwawh».
./data/wav_split_gold/1685.wav	nye nyu  onidoh  onidohnye nyu ooyaq ooyaq!
./data/wav_split_gold/1254.wav	"Wǣsako ŋodh pinh ăya, "
./data/wav_split_gold/419.wav	Siirtya maqniwq:
./data/wav_split_gold/1619.wav	Ңamgǣ syaqniq ңǣbtoh ңodh yewǣyh syancyoko ңawortaanda yurwi niwңaq wunida namdq abiiyut towamh. 
./data/wav_split_gold/1088.wav	pi ŋămgǣh nyerq niwh susaq.
./data/wav_split_gold/465.wav	tărcyaah.
./data/wav_split_gold/1113.wav	mănʹ taki mănʹ adami ŋatyena».
./data/wav_split_gold/1491.wav	ŋolyepyasawǣy tob-yewăraa maqniwq:
./data/wav_split_gold/85.wav	mǣnh ŋǣsiwaq ŋobh yanh.
./data/wav_split_gold/245.wav	yalando tyuku tincyaliiqnaq 
./data/wav_split_gold/1428.wav	tye asawanda ănh nih aqmiq. 
./data/wav_split_gold/456.wav	"Sidya asăwa, maqniwq, "
./data/wav_split_gold/42.wav	"Tamălyaŋgăna nyerdyenya ŋăcyeki (ŋătʃyeki),"
./data/wav_split_gold/1153.wav	"tănya tikaana miq, "
./data/wav_split_gold/852.wav	"«akǣh,"
./data/wav_split_gold/1217.wav	tyeda taykuy syeŋgănya asăwamh tyedah mănʹ adaŋguw.
./data/wav_split_gold/1507.wav	 Tăd tyuku ŋanih ŋămgǣ ŋǣsa? 
./data/wav_split_gold/1075.wav	"«Yebtako, nyoorcyan anʹq,"
./data/wav_split_gold/1705.wav	 Putkonda tyer mi ǣwakoriq syancyokoriq wandakoh myuh urǣyda. 
./data/wav_split_gold/1553.wav	"tăryemh incyelye anih nyeŋǣ, "
./data/wav_split_gold/45.wav	Lucah wadawna mancʹ sibirskiy yacwaăna aq.
./data/wav_split_gold/1482.wav	Noyǎnda myuh piidămda pǣbtada anih –
./data/wav_split_gold/462.wav	" Mănʹ tăryemh syertawǣǣyuni, maqniwq"
./data/wav_split_gold/1359.wav	"Maqniwq: «Ŋudar tikawna ŋǣdabtaărkărt,"
./data/wav_split_gold/155.wav	"Ti tăd ŋăniabid tyeǣ, "
./data/wav_split_gold/800.wav	maqniwq tyuku ăncyerh ŋa? 
./data/wav_split_gold/986.wav	ŋanih siqiw ăbărtamh adăŋgodakǣdmh arwobta ilyebciye adăŋgodăkǣdmh 
./data/wav_split_gold/324.wav	"Wǣy, ŋǣribta wuliq(ŋuliq),"
./data/wav_split_gold/130.wav	Tʃto tinaq tăryemh aq. 
./data/wav_split_gold/1104.wav	"Syariba pyaydyeh anih,"
./data/wav_split_gold/916.wav	Maqniwq: 
./data/wav_split_gold/407.wav	ŋani ŋobh myadh nimnya ŋadimya.
./data/wav_split_gold/1304.wav	"orkih, orkih nyayuh  ŋaq, "
./data/wav_split_gold/339.wav	tikāna pindinaq. 
./data/wav_split_gold/131.wav	"Nu, poka taki raciyamh osayawan',"
./data/wav_split_gold/272.wav	"Ŋawnandoh nyenǣcyaq tiki, "
./data/wav_split_gold/492.wav	siqiw wǣbărkaqyaq ŋuliq maqniwq tirăwiq maqniwq  pidăndoh măsidoh ŋuliq maqniwq ŋuliq lyaddowiq.
./data/wav_split_gold/1548.wav	nyuda wunisa tănyaq.
./data/wav_split_gold/264.wav	[...]
./data/wav_split_gold/1275.wav	"«Tyedah, "
./data/wav_split_gold/1124.wav	"«Manoyh – manoyh, "
./data/wav_split_gold/1101.wav	"Sidya syudbyar ŋuwo niŋga syaarih piruwna ŋuwo niŋgnakǣǣh,"
./data/wav_split_gold/950.wav	"ăbărpa pyayda anih,"
./data/wav_split_gold/1593.wav	 nyaarq adǣtowңǣyh yaah madanowңǣy ңanoyeyңǣsyeyңǣy artoh tyaladowңǣyh ңawkah sǣqryeko.
./data/wav_split_gold/1147.wav	"ŋilika ŋǣsyanda niwŋaq,"
./data/wav_split_gold/75.wav	ŋămgǣǣw myakaqnaq.
./data/wav_split_gold/628.wav	Nyabi nyeh myath niwh myattyuh. 
./data/wav_split_gold/841.wav	"Ŋămgǣ ŋǣŋgu, ŋămgǣ aŋgu?"
./data/wav_split_gold/90.wav	"Tiki paddyenaq tiq tiki syan yaŋorǣyh tăd tăryemh anqŋaq, ti,"
./data/wav_split_gold/1212.wav	"wǣsăko  săwuma anih, "
./data/wav_split_gold/1343.wav	adq ŋǣdakiq.
./data/wav_split_gold/125.wav	"ŋobh ti wǣnyekoh syertoh nyu"" ŋaq, nid tanyana ŋōrmiq."
./data/wav_split_gold/253.wav	Tyedah mi taki anyaŋǣriq tyuku mǣriq ti ni ayuq 
./data/wav_split_gold/1026.wav	"Yed pina anih,"
./data/wav_split_gold/24.wav	Ti tiki mǣǣna taminni Karaulăna yolʹcyeyawh.
./data/wav_split_gold/817.wav	Tiki ŋăcyekǣr ŋobh ŋamgǣ yaqăwkabtăda ŋăcyeki ŋǣwi. 
./data/wav_split_gold/1486.wav	laănăko ǣwnyana ăya. 
./data/wav_split_gold/162.wav	"Tădkad tiki mi"" oy' ni' tikit "
./data/wav_split_gold/1049.wav	Muŋgoh pyay ăbi maqniwq:  
./data/wav_split_gold/565.wav	pida mǣmda mǣmbi». 
./data/wav_split_gold/1311.wav	Ti tikawna maqniwq mǣnd yambănh ŋilʹnyah yanh mǣnh yeqŋaq lăngrinh sirta maqniwq».
./data/wav_split_gold/894.wav	"«akǣh, "
./data/wav_split_gold/573.wav	tăryemh ti man-in».
./data/wav_split_gold/1053.wav	Muŋgoh pyay ăbi yath ti ŋămgǣh pirkăna irsuh ŋăworŋaah Syudbya wǣsakomh măniyedā tarsih tyuki widărăŋō.
./data/wav_split_gold/39.wav	"Ta, ti tăryemh măncăraqmaădănaq syanaw po ǣnyaki."
./data/wav_split_gold/182.wav	"punyaŋi ti""na"" a""ma' "
./data/wav_split_gold/1098.wav	ŋumdămih niŋgăanih ti syanakodanih».
./data/wav_split_gold/1578.wav	" Ilh mi woma aniq, "
./data/wav_split_gold/138.wav	tika punyah sălmidh.  
./data/wav_split_gold/1391.wav	unyana numh yalǣmdaki.
./data/wav_split_gold/698.wav	«Ilyewah yambănh   maqniwq –
./data/wav_split_gold/1463.wav	"ărmh anā, "
./data/wav_split_gold/1524.wav	Myadikocyah myunya mǣwǣdamnyoq maqniwq   
./data/wav_split_gold/1703.wav	 ǣwakoriq syancyokoriq! 
./data/wav_split_gold/906.wav	"tyuku mih myuh syaartănh,"
./data/wav_split_gold/266.wav	"Iiwaana tyedah tikih yeqǣmnya tyedah, "
./data/wav_split_gold/655.wav	Ti maqniwq: «Tad nyernyah yesya arwmh wadăbăda yǎŋgoya.
./data/wav_split_gold/820.wav	Sirăawh tiki ŋăcyekǣr laănako mǣqladow tădaw.
./data/wav_split_gold/678.wav	«Itwaq osqmah ŋarka ăbē». 
./data/wav_split_gold/813.wav	Ŋarmā anih ŋulih anyaărt nidya puucya ŋǣdărambsyatuh.
./data/wav_split_gold/955.wav	Maqniwq:
./data/wav_split_gold/1485.wav	"Miniko ayeda,"
./data/wav_split_gold/965.wav	Maqniwq: 
./data/wav_split_gold/453.wav	"Maqniwq,"
./data/wav_split_gold/1510.wav	tyukoow ŋămgǣh nyenǣcyah aqmaq ŋǣwinyoh.
./data/wav_split_gold/1329.wav	Siqiw yurh uryoda asryoona ilye.
./data/wav_split_gold/1354.wav	syaqniq ŋǣdakǣ̄q.
./data/wav_split_gold/1090.wav	" syudbyako asryeqǣh yernya ŋobh syudbyako yesya sălqyaq nyenǣcyah lih yamb,"
./data/wav_split_gold/370.wav	"ayeradh yah paryǎh mǣnh tǣwăăbăt, "
./data/wav_split_gold/389.wav	Ŋobh nye.
./data/wav_split_gold/819.wav	Ŋămyǎnda talbǣyăna nidawh ŋăwlambyuh tiki yambănh.
./data/wav_split_gold/7.wav	ŋokawna mac-i macampi (ŋokawna mancai mancambi). 
./data/wav_split_gold/1050.wav	"«Mi, ŋōrta nyenǣcyaŋgaw ănyarina ŋamdyoyawa, "
./data/wav_split_gold/276.wav	"Tamalyaŋgi nyenǣcyar wuni sirq, "
./data/wav_split_gold/261.wav	 yath mancyaw ti nyani tawǣdo yaŋgusʹ. 
./data/wav_split_gold/1112.wav	"«Ŋobh tiki păŋgăltăwa ani,"
./data/wav_split_gold/844.wav	onaŋguh.
./data/wav_split_gold/421.wav	ayeradh paryeŋodanh siqmi ŋǣdabta».
./data/wav_split_gold/1647.wav	 Lǣqmoqrakow tokcid taq! 
./data/wav_split_gold/84.wav	Ŋa nyerdyenyaănanda
./data/wav_split_gold/1267.wav	" «Wǣy, mi, tikini tyuku ŋǣdaki,"
./data/wav_split_gold/451.wav	"maqniwq, ŋamdiih."
./data/wav_split_gold/1560.wav	Tadawa tiki asawaah tad tikan nultadima myata anyerq ǣwanh. 
./data/wav_split_gold/1330.wav	"Nyanda, "
./data/wav_split_gold/1218.wav	"Manʹ tyedah mi myaqni măkodah sinh,"
./data/wav_split_gold/920.wav	siqiw ăbi tănyasyē anih maqniwq ti».
./data/wav_split_gold/96.wav	tămna ŋobkăd pyeryeq. 
./data/wav_split_gold/1227.wav	"Ŋa pida nyeda,"
./data/wav_split_gold/215.wav	"tyew' ŋar mǣ""ya"" "
./data/wav_split_gold/309.wav	ŋodʹbyatoh tamna ŋobkad nih pyeryeq tiki liq. 
./data/wav_split_gold/128.wav	Ti tădtikaăd ătʃyerq(ăncyerq) mǣŋgunaq. 
./data/wav_split_gold/516.wav	"Solotǣri talyebăda nyenǣcʹh maqniwq ŋamgǣ mutraana ma yah tyerq solotǣy maqniwq talyebădakida maqniwq yekar ancyerq ŋǣda nyenǣcʹh,"
./data/wav_split_gold/1243.wav	Ti tiki yaăna tănya ayoya. 
./data/wav_split_gold/522.wav	Tiki solotǣy maqniwq ănyad ombida?
./data/wav_split_gold/946.wav	ŋa awotoh siqimnya.
./data/wav_split_gold/543.wav	maqniwq.
./data/wav_split_gold/609.wav	«usuwǣy – maqniwq –
./data/wav_split_gold/1530.wav	Tănyah tǣwqmaawaădănda Noy mărădyaŋgawar myadh ancowna inrada myata anyerh ancowna.
./data/wav_split_gold/126.wav	Tăd tănyad toq tad tă tăryem ti posawidh.
./data/wav_split_gold/610.wav	"nyanda asăwămh maqniwq,"
./data/wav_split_gold/1754.wav	 Ңumb-ya. 
./data/wav_split_gold/329.wav	nyaŋǣdya tah yambănh tyukona mǣwaq.˜
./data/wav_split_gold/1751.wav	 aaa.
./data/wav_split_gold/977.wav	"taykuna ǣbidya yamih tăniwa,"
./data/wav_split_gold/533.wav	Maqniwq ti tǣtaănd toqmaadand mandanăwa Siirtya. 
./data/wav_split_gold/987.wav	syudbyamh andadmh?»
./data/wav_split_gold/530.wav	talyey ŋǣŋgobqnanda ti tiki yah ŋilh sǣyǎŋgu. 
./data/wav_split_gold/402.wav	Maqniwq:
./data/wav_split_gold/1495.wav	«Ŋǣwi». 
./data/wav_split_gold/371.wav	"yalyah paryeŋodan_(paraŋodanh),"
./data/wav_split_gold/1287.wav	"Lămbid syerosaq aniq, "
./data/wav_split_gold/1406.wav	abqnanyē pilibth ŋămgǣdănd mǣŋgurăwa».
./data/wav_split_gold/1546.wav	asăwa ŋăcyeki.
./data/wav_split_gold/1671.wav	 Kaawǣy KaawKaaw. 
./data/wav_split_gold/1469.wav	" Sirah yambana tăryemh niwh yadah syowna antaq minq wuniq tănyaq, "
./data/wav_split_gold/93.wav	tyukuq ămgǣq (ŋămgǣq)? 
./data/wav_split_gold/341.wav	"«Siirtya, ănyah ăyan?»"
./data/wav_split_gold/788.wav	"Puucya yurkiq,"
./data/wav_split_gold/779.wav	"Nyakuh syenyey nyeboyh yolʹcyǎŋǣ ăya, "
./data/wav_split_gold/1421.wav	"orkit yay ŋōroqmaqdăni, "
./data/wav_split_gold/925.wav	Maqniwq:
./data/wav_split_gold/18.wav	natʃalʹniy klass' yolʹcyandh (yolʹtʃyand') padnadmh.
./data/wav_split_gold/1067.wav	"«Yāŋgō, tǣri yah taborokoqmana». "
./data/wav_split_gold/870.wav	"«Mi, akǣh,"
./data/wav_split_gold/1256.wav	"Tiki nyer ŋanih yurkiq, "
./data/wav_split_gold/1233.wav	"«Ti wǣnyekow maqniwq tăryemh sit mǣŋgosadmh măqniwq, "
./data/wav_split_gold/1342.wav	"tăŋih ŋǣdakiq,"
./data/wav_split_gold/73.wav	tamălyaŋgăna ŋawodăna acyanawah syeŋgq
