,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name
73,73,176.138,177.873,tamălyaŋgăna ŋawodăna acyanawah syeŋgq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/73.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/73.log
74,74,177.873,178.958, ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/74.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/74.log
75,75,178.958,179.884,ŋămgǣǣw myakaqnaq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/75.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/75.log
76,76,180.328,181.693,Myaknaq ŋodh tǣwiwaq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/76.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/76.log
77,77,182.274,184.894,"Mănʹ sămlyaŋg timh mǣqŋaqdamcʹ, ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/77.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/77.log
78,78,185.836,188.878,Nyaărq tǣmih myaknih tǣwqmaqriidanih pih minandoh awiq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/78.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/78.log
79,79,190.252,192.471,Tadkăd tiki tayad tawi tiki tiq lyekar',TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/79.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/79.log
80,80,192.967,194.731,ti pyelyeytada ăbtada ŋănih awi.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/80.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/80.log
81,81,196.776,198.222,"Mi myerh nuliq myeryesqnyu"", ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/81.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/81.log
82,82,198.428,201.308,"tiki abcyangaw tărcya ŋǣwisʹ, mănʹ ărqni sǣwaqnani manǣsqnisawawh.",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/82.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/82.log
83,83,202.633,204.012,Tărsih mintaart ni anash. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/83.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/83.log
84,84,209.257,210.558,Ŋa nyerdyenyaănanda,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/84.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/84.log
85,85,210.713,212.324,mǣnh ŋǣsiwaq ŋobh yanh.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/85.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/85.log
86,86,213.707,214.632,ăcyerq (ăncyerq) ŋǣsa?,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/86.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/86.log
87,87,214.936,216.222,Sabye ponh niwacʹ mǣŋguq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/87.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/87.log
88,88,216.396,217.818,"Tă tă ŋămgǣǣw toh war, ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/88.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/88.log
89,89,218.483,220.094,ŋa tyukorkaăna nyaărq alʹmyer. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/89.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/89.log
90,90,221.128,224.497,"Tiki paddyenaq tiq tiki syan yaŋorǣyh tăd tăryemh anqŋaq, ti,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/90.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/90.log
91,91,224.767,226.446,tyuquy yah obamh ăbărŋadoh. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/91.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/91.log
92,92,227.187,229.906,"Tăkad tăd silasyatiwa"" manbtǣwiq yah obamh abrawaq,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/92.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/92.log
93,93,229.914,230.618,tyukuq ămgǣq (ŋămgǣq)? ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/93.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/93.log
94,94,230.618,231.469,Tiq liq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/94.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/94.log
95,95,232.105,232.974,"Tiq skyelyetq, ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/95.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/95.log
96,96,233.109,234.391,tămna ŋobkăd pyeryeq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/96.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/96.log
97,97,237.726,239.366,Tikād (tikaăd) wǣnyekud ŋǣyaq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/97.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/97.log
98,98,240.137,242.007,"Tiq ŋǣyaq, mimandoh syerh ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/98.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/98.log
99,99,242.28,245.107,"tăryemh tiki limh syakălpa āndaq, tăryemh yadǣrŋaq.",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/99.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/99.log
100,100,245.72,247.855,Mǣŋǣ tiki pih tyaah ŋobh mǣqyaq,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/100.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/100.log
101,101,248.462,249.394,ŋobh tǣqyaq awi.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/101.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/101.log
102,102,250.733,251.884,Ŋǣya tikaăna ayoya. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/102.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/102.log
103,103,252.519,253.763,Yedǣy yanh yamdǣynaq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/103.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/103.log
104,104,262.617,264.35,"Tăd yedǣy yanh ŋamdwami ti,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/104.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/104.log
105,105,264.816,265.718,yalyah,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/105.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/105.log
106,106,266.071,267.833,mănʹ ŋobh mǣtaqyaqmi ăbtqyami a. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/106.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/106.log
107,107,269.004,270.633,"Takădanda lusa ti ŋǣqniwaq,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/107.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/107.log
108,108,271.19,272.363,"wot, ti,",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/108.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/108.log
109,109,272.534,275.087,tiqnaq lyekarăkoqyaq praktikant ămgǣmh (ŋămgǣmh) tyenyewa?!,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/109.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/109.log
110,110,275.323,276.619,"Brigadir maqnyu"", ămgǣ (ŋămgǣ),",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/110.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/110.log
111,111,276.943,278.534,"maqnyu"": «ăbărcʹ nyu"" tara"", ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/111.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/111.log
112,112,278.894,281.296,tʃtobi myuyda mănǣqmăncʹ. Tikanda utʃyerq (ăncyerq) ayoda?» ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/112.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/112.log
113,113,281.906,283.72,"Nu, mănyaq ăbărŋawaq tiki timh. ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/113.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/113.log
114,114,284.466,287.838,"Praktikanta tǣri sircyǎti tiki, yekar, ŋămgǣǣna awămda syaaq mănǣqŋada. ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/114.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/114.log
115,115,288.444,290.529,"Ti myuyda pilikawanda ămgǣǣwaăna (ŋămgǣǣwaăna), ti, ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/115.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/115.log
116,116,290.655,291.873,sisyurăa ŋǣsyǎti.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/116.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/116.log
117,117,292.622,294.891,"ăbărŋawaq, tăka puna",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/117.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/117.log
118,118,295.159,296.684,tǣri tyaakurkaq anawaq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/118.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/118.log
119,119,297.535,298.964,Tăkad pǣwsyumya nyana ŋăniq tiq toq.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/119.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/119.log
120,120,300.007,302.619,Tăka ănih (ŋăni') myakăd wadawi ŋawkakoqyawa tanyawasʹ.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/120.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/120.log
121,121,303.36,305.087,Tika(ko)cyai ŋănih măntǣyq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/121.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/121.log
122,122,305.836,308.474,Mi ŋǣya tikaawmh maldyoyŋǣ taminni ŋănih nyeri,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/122.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/122.log
123,123,308.642,309.738,tih aqmah ǣwănh mow.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/123.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/123.log
124,124,313.918,315.454,"Tăkaăd ubtaăna tăd yurkinaq, ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/124.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/124.log
125,125,315.868,318.851,"ŋobh ti wǣnyekoh syertoh nyu"" ŋaq, nid tanyana ŋōrmiq.",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/125.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/125.log
126,126,319.886,322.53,Tăd tănyad toq tad tă tăryem ti posawidh.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/126.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/126.log
127,127,323.558,325.177,ănyanido' sracu lyeǣbtǣyadh. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/127.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/127.log
128,128,328.715,329.871,Ti tădtikaăd ătʃyerq(ăncyerq) mǣŋgunaq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/128.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/128.log
129,129,330.8880000000001,334.177,Ŋodʹbyaqnaq tiki tikih pud ti ŋǣdalyo tayh raciyamh osăya ǣqnihwamh. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/129.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/129.log
130,130,334.645,335.6430000000001,Tʃto tinaq tăryemh aq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/130.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/130.log
131,131,338.0540000000001,339.916,"Nu, poka taki raciyamh osayawan',",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/131.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/131.log
132,132,340.2580000000001,341.384,ti mălye syanaw ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/132.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/132.log
133,133,341.884,342.944,ti aq tiki. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/133.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/133.log
134,134,346.647,349.432,Ŋǣya tăd(ti)kad raciyaăna nămdqmaădandoh lucaq toŋowq. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/134.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/134.log
135,135,350.966,354.296,"Mănyaq myaqmaq niwidoh urkaădtaq, yaŋgănya ŋǣsin' mǣrkawidoh.",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/135.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/135.log
136,136,354.56699999999995,356.006,Tănyad ŋǣdalyorka taydoh. ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/136.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/136.log
137,137,356.645,358.014,"Myadh ǣwarkanh aqawrawidoh, ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/137.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/137.log
138,138,358.022,359.158,tika punyah sălmidh.  ,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/138.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/138.log
139,139,359.30300000000005,360.468,"Lucid yada to"".",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/139.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/139.log
140,140,362.464,364.052,"Tyeda' ti manasalan,gu""ni""im'. ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/140.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/140.log
141,141,366.334,368.758,"Tika tǣwma""riidando' ŋobtiki"" ti"" nyenǣcyandaryew',",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/141.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/141.log
142,142,368.758,370.627,"mido' tyuku"" tyempyeraturido'",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/142.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/142.log
143,143,370.811,372.007,"orpa pya"", ",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/143.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/143.log
144,144,372.147,373.328,"nya""marpa pya"".",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/144.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/144.log
145,145,374.084,375.944,Ŋǣya tika orpido'.,TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/145.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/145.log
146,146,376.502,378.035,"Tăka ta""ălʹna madma mǣŋgu"",",TOYa_audio_TNenets.wav,yrk,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/yrk/TOYa_audio_TNenets.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/146.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/146.log
